"unique_id"|"competitor_name"|"store_name"|"store_addressline1"|"store_addressline2"|"store_suburb"|"store_state"|"store_postcode"|"store_addressid"|"extraction_date"|"product_name"|"brand"|"brand_type"|"grammage_quantity"|"grammage_unit"|"drained_weight"|"producthierarchy_level1"|"producthierarchy_level2"|"producthierarchy_level3"|"producthierarchy_level4"|"producthierarchy_level5"|"producthierarchy_level6"|"producthierarchy_level7"|"regular_price"|"selling_price"|"price_was"|"promotion_price"|"promotion_valid_from"|"promotion_valid_upto"|"promotion_type"|"percentage_discount"|"promotion_description"|"package_sizeof_sellingprice"|"per_unit_sizedescription"|"price_valid_from"|"price_per_unit"|"multi_buy_item_count"|"multi_buy_items_price_total"|"currency"|"breadcrumb"|"pdp_url"|"variants"|"product_description"|"instructions"|"storage_instructions"|"preparationinstructions"|"instructionforuse"|"country_of_origin"|"allergens"|"age_of_the_product"|"age_recommendations"|"flavour"|"nutritions"|"nutritional_information"|"vitamins"|"labelling"|"grade"|"region"|"packaging"|"receipies"|"processed_food"|"barcode"|"frozen"|"chilled"|"organictype"|"cooking_part"|"handmade"|"max_heating_temperature"|"special_information"|"label_information"|"dimensions"|"special_nutrition_purpose"|"feeding_recommendation"|"warranty"|"color"|"model_number"|"material"|"usp"|"dosage_recommendation"|"tasting_note"|"food_preservation"|"size"|"rating"|"review"|"file_name_1"|"image_url_1"|"file_name_2"|"image_url_2"|"file_name_3"|"image_url_3"|"file_name_4"|"image_url_4"|"file_name_5"|"image_url_5"|"file_name_6"|"image_url_6"|"competitor_product_key"|"fit_guide"|"occasion"|"material_composition"|"style"|"care_instructions"|"heel_type"|"heel_height"|"upc"|"features"|"dietary_lifestyle"|"manufacturer_address"|"importer_address"|"distributor_address"|"vinification_details"|"recycling_information"|"return_address"|"alchol_by_volume"|"beer_deg"|"netcontent"|"netweight"|"site_shown_uom"|"ingredients"|"random_weight_flag"|"instock"|"promo_limit"|"product_unique_key"|"multibuy_items_pricesingle"|"perfect_match"|"servings_per_pack"|"warning"|"suitable_for"|"standard_drinks"|"environmental"|"grape_variety"|"retail_limit"
"5352"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"ORANGINA Limonade"|"ORANGINA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade sinaas"|"ORANGINA Limonade"|""|""|"0.78"|"0.78"|""|""|""|""|""|""|""|""|""|""|"2.37"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade sinaas > ORANGINA Limonade"|"https://www.colruyt.be/nl/producten/5352"|""|"Bruisende limonade, Smaak: sinaasappel"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/27/asset-2037527.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"5352P"|""|""|""|""|""|""|""|""|""
"4735"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SAN PELLEGRINO Pompelmo"|"SAN PELLEGRINO"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"SAN PELLEGRINO Pompelmo"|""|""|"1.09"|"1.09"|""|""|""|""|""|""|""|""|""|""|"3.31"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > SAN PELLEGRINO Pompelmo"|"https://www.colruyt.be/nl/producten/4735"|""|"Bruisende limonade, Smaak: pompelmoes"|""|""|""|""|"ITALIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/38/64/asset-4053864.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"4735P"|""|""|""|""|""|""|""|""|""
"12612"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"CAPRI-SUN Zero Multivitamin"|"CAPRI-SUN"|""|"10x20"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"CAPRI-SUN Zero Multivitamin"|""|""|""|"4.49"|"4.49"|""|""|""|""|""|""|""|""|""|""|"2.25"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > CAPRI-SUN Zero Multivitamin"|"https://www.colruyt.be/nl/producten/12612"|""|"Multivruchtendrank, Uit sapconcentraat, Zonder pulp, Met zoetstoffen"|""|""|""|""|"ZWITSERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/54/37/asset-3575437.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10x20cl"|""|""|"True"|""|"12612P"|""|""|""|""|""|""|""|""|""
"10896"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FUZE TEA Green Tea Mango-Chamomile"|"FUZE TEA"|""|"1,25"|"L"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"FUZE TEA Green Tea Mango-Chamomile"|""|""|"1.48"|"1.48"|""|""|""|""|""|""|""|""|""|""|"1.19"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > FUZE TEA Green Tea Mango-Chamomile"|"https://www.colruyt.be/nl/producten/10896"|""|"Ice tea, Niet-bruisend, Smaak: mango, kamille"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/52/40/asset-3935240.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,25L"|""|""|"True"|""|"10896P"|""|""|""|""|""|""|""|""|""
"28548"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SPA FRUIT niet-bruis. Lime-Ginger"|"SPA FRUIT"|""|"1,25"|"L"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"SPA FRUIT niet-bruis. Lime-Ginger"|""|""|""|"2.19"|"2.19"|""|""|""|""|""|""|"2.1 vanaf 18 st"|""|""|""|"1.76"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > SPA FRUIT niet-bruis. Lime-Ginger"|"https://www.colruyt.be/nl/producten/28548"|""|"Limonade, Niet-bruisend, limoen-gember, Met suiker en, zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/83/82/asset-2818382.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,25L"|""|""|"True"|""|"28548P"|""|""|""|""|""|""|""|""|""
"39152"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"CARA NRG Zero Sugar blik"|"CARA"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"CARA NRG Zero Sugar blik"|""|""|""|"0.28"|"0.28"|""|""|""|""|""|""|""|""|""|""|"1.16"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > CARA NRG Zero Sugar blik"|"https://www.colruyt.be/nl/producten/39152"|""|""|""|""|""|""|"NEDERLAND"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/09/76/asset-3920976.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"39152P"|""|""|""|""|""|""|""|""|""
"23090"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"LIPTON Ice Tea Zero Peach"|"LIPTON"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"LIPTON Ice Tea Zero Peach"|""|""|"0.82"|"0.82"|""|""|""|""|""|""|""|""|""|""|"2.5"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > LIPTON Ice Tea Zero Peach"|"https://www.colruyt.be/nl/producten/23090"|""|"Ice tea, Perziksmaak, Non-sparkling, Ijs thee, Soft drink"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/33/10/asset-2093310.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"23090P"|""|""|""|""|""|""|""|""|""
"5365"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"7UP Lemon & Lime"|"7UP"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"7UP Lemon & Lime"|""|""|"0.84"|"0.84"|""|""|""|""|""|""|"0.78 vanaf 24 st"|""|""|""|"2.57"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > 7UP Lemon & Lime"|"https://www.colruyt.be/nl/producten/5365"|""|"Limonade, Bruisend, Smaak: citroen, limoen"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/18/29/asset-3261829.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"5365P"|""|""|""|""|""|""|""|""|""
"21846"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FEVER-TREE Ginger Beer"|"FEVER-TREE"|""|"4x20"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"FEVER-TREE Ginger Beer"|""|""|""|"5.49"|"5.49"|""|""|""|""|""|""|""|""|""|""|"6.87"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > FEVER-TREE Ginger Beer"|"https://www.colruyt.be/nl/producten/21846"|""|"Premium mixer, Smaak: gember, Alcoholvrij"|""|""|""|""|"VERENIGD KONINKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/11/10/asset-3551110.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"4x20cl"|""|""|"True"|""|"21846P"|""|""|""|""|""|""|""|""|""
"35823"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"MONSTER Zero Sugar"|"MONSTER"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"MONSTER Zero Sugar"|""|""|""|"1.75"|"1.75"|""|""|""|""|""|""|"1.68 vanaf 24 st"|""|""|""|"3.5"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > MONSTER Zero Sugar"|"https://www.colruyt.be/nl/producten/35823"|""|"Energiedrank, Taurine/cafeïne, Met zoetstoffen"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/74/71/asset-3497471.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"35823P"|""|""|""|""|""|""|""|""|""
"5294"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"OASIS MINI Appelsien"|"OASIS MINI"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"OASIS MINI Appelsien"|""|""|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"4.0"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > OASIS MINI Appelsien"|"https://www.colruyt.be/nl/producten/5294"|""|"Limonade, Niet bruisend, Smaak: sinaasappel"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/00/96/asset-3270096.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"5294P"|""|""|""|""|""|""|""|""|""
"5299"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BUNDABERG Ginger Beer glas"|"BUNDABERG"|""|"37,5"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"BUNDABERG Ginger Beer glas"|""|""|"1.99"|"1.99"|""|""|""|""|""|""|""|""|""|""|"5.31"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > BUNDABERG Ginger Beer glas"|"https://www.colruyt.be/nl/producten/5299"|""|""|""|""|""|""|"VERENIGD KONINKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/88/97/asset-2778897.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"37,5cl"|""|""|"True"|""|"5299P"|""|""|""|""|""|""|""|""|""
"7448"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SPA FRUIT Lime-Ginger"|"SPA FRUIT"|""|"40"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"SPA FRUIT Lime-Ginger"|""|""|""|"1.20"|"1.20"|""|""|""|""|""|""|"1.15 vanaf 24 st"|""|""|""|"3.0"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > SPA FRUIT Lime-Ginger"|"https://www.colruyt.be/nl/producten/7448"|""|"Limonade, Niet-bruisend, limoen-gember, Met suiker en, zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/05/53/asset-3120553.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"40cl"|""|""|"True"|""|"7448P"|""|""|""|""|""|""|""|""|""
"23510"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"MONSTER Zero Sugar Top Speed"|"MONSTER"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"MONSTER Zero Sugar Top Speed"|""|""|""|"1.77"|"1.77"|""|""|""|""|""|""|"1.7 vanaf 24 st"|""|""|""|"3.54"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > MONSTER Zero Sugar Top Speed"|"https://www.colruyt.be/nl/producten/23510"|""|"Energiedrank, Taurine/cafeïne, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/74/72/asset-3977472.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"23510P"|""|""|""|""|""|""|""|""|""
"22919"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SAN PELLEGRINO Light Aranciat.Rossa"|"SAN PELLEGRINO"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"SAN PELLEGRINO Light Aranciat.Rossa"|""|""|"1.09"|"1.09"|""|""|""|""|""|""|""|""|""|""|"3.31"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > SAN PELLEGRINO Light Aranciat.Rossa"|"https://www.colruyt.be/nl/producten/22919"|""|""|""|""|""|""|"ITALIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/58/19/asset-3985819.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"22919P"|""|""|""|""|""|""|""|""|""
"22143"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"LIPTON Ice Tea Original bruisend"|"LIPTON"|""|"15"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Bruisend Iced tea"|"LIPTON Ice Tea Original bruisend"|""|""|"0.70"|"0.70"|""|""|""|""|""|""|"0.67 vanaf 48 st"|""|""|""|"4.67"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Bruisend Iced tea > LIPTON Ice Tea Original bruisend"|"https://www.colruyt.be/nl/producten/22143"|""|"Ice tea, Zwarte theesmaak, Sparkling, Ijs thee, Soft drink"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/93/57/asset-2099357.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"15cl"|""|""|"True"|""|"22143P"|""|""|""|""|""|""|""|""|""
"19951"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"PEPSI cola"|"PEPSI"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Cola"|"Regular/Origna Taste"|"PEPSI cola"|""|""|"2.27"|"2.27"|""|""|""|""|""|""|""|""|""|""|"1.52"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Regular/Origna Taste > PEPSI cola"|"https://www.colruyt.be/nl/producten/19951"|""|"Frisdrank, Cola"|""|""|""|""|"EUROPA"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/47/48/asset-3424748.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"19951P"|""|""|""|""|""|""|""|""|""
"10502"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Cassis"|"FANTA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"FANTA Cassis"|""|""|"1.09"|"1.09"|""|""|""|""|""|""|"1.05 vanaf 24 st"|""|""|""|"3.31"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > FANTA Cassis"|"https://www.colruyt.be/nl/producten/10502"|""|"Bruisende limonade, Smaak: Zwarte bes"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/60/asset-3497560.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"10502P"|""|""|""|""|""|""|""|""|""
"18435"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"LIPTON Ice Tea Green niet-bruisend"|"LIPTON"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"LIPTON Ice Tea Green niet-bruisend"|""|""|"1.49"|"1.49"|""|""|""|""|""|""|"1.43 vanaf 48 st"|""|""|""|"2.98"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > LIPTON Ice Tea Green niet-bruisend"|"https://www.colruyt.be/nl/producten/18435"|""|"Ice tea, Groene theesmaak, Non-sparkling, Ijs thee, Soft drink"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/32/45/asset-1733245.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"18435P"|""|""|""|""|""|""|""|""|""
"5397"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Lemon"|"FANTA"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"FANTA Lemon"|""|""|"2.29"|"2.29"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"1.53"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > FANTA Lemon"|"https://www.colruyt.be/nl/producten/5397"|""|"Smaak: citroen, Bruisend, Met suiker"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/72/51/asset-3497251.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"5397P"|""|""|""|""|""|""|""|""|""
"44534"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Zero Indian tonic"|"SCHWEPPES"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Tonic"|"SCHWEPPES Zero Indian tonic"|""|""|""|"2.19"|"2.19"|""|""|""|""|""|""|""|""|""|""|"1.53"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > SCHWEPPES Zero Indian tonic"|"https://www.colruyt.be/nl/producten/44534"|""|"Bruisend, Met zoetstoffen, Bevat kinine"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/83/15/asset-3908315.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"44534P"|""|""|""|""|""|""|""|""|""
"10877"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"OASIS appel-cassis-framboos"|"OASIS"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"OASIS appel-cassis-framboos"|""|""|""|"0.98"|"0.98"|""|""|""|""|""|""|""|""|""|""|"2.98"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > OASIS appel-cassis-framboos"|"https://www.colruyt.be/nl/producten/10877"|""|"Niet-bruisende, limonade"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/01/67/asset-3270167.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"10877P"|""|""|""|""|""|""|""|""|""
"16168"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FUZE TEA Green Tea Mango-Chamomile"|"FUZE TEA"|""|"40"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"FUZE TEA Green Tea Mango-Chamomile"|""|""|"0.89"|"0.89"|""|""|""|""|""|""|""|""|""|""|"2.23"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > FUZE TEA Green Tea Mango-Chamomile"|"https://www.colruyt.be/nl/producten/16168"|""|"Smaak: mango, kamille, Niet-bruisend"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/52/24/asset-3935224.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"40cl"|""|""|"True"|""|"16168P"|""|""|""|""|""|""|""|""|""
"7416"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FEVER-TREE tonic Mediterranean"|"FEVER-TREE"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"FEVER-TREE tonic Mediterranean"|""|""|""|"3.79"|"3.79"|""|""|""|""|""|""|"3.64 vanaf 8 st"|""|""|""|"5.98"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > FEVER-TREE tonic Mediterranean"|"https://www.colruyt.be/nl/producten/7416"|""|""|""|""|""|""|"VERENIGD KONINKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/87/49/asset-3988749.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"7416P"|""|""|""|""|""|""|""|""|""
