company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
Restockit~|~Georgia Pacific Professional~|~Georgia Pacific Professional~|~GEP19375~|~GEP19375~|~Georgia Pacific Professional Coreless Bath Tissue, 1000 Sheets/Roll, 36 Rolls/Carton (GEP19375)~|~This wholesale toilet paper is for use with the Compact Coreless dispenser system (GEP-56784) also available through ReStockIt.com. This is a perfect system for public washrooms that are looking to cut down on costs while still providing the clientele with strong and soft toilet paper. Buying bulk toilet paper alone from ReStockIt.com is going to help save on costs, but this product is especially cost friendly due to its coreless design which results in rolls that have twice as many sheets as standard toilet paper rolls. You still get great 2 ply wholesale toilet paper, but your washrooms will run out much less often, and you have to spend less time sending people in to change the rolls in your dispensers than you do with other types of wholesale toilet paper. It saves you money, and it saves you time - the Compact White Coreless Two Ply Bath Tissue available at ReStockIt.com.For use with Compact Coreless dispenser that's sold separately. Provides up to twice t~|~112.41~|~~|~Roll~|~36~|~073310193755~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Coreless Toilet Paper~|~https://www.restockit.com/products/compact-coreless-bath-tissue-num-gep19375~|~In stock~|~2026-04-20~|~~|~~|~6765
Restockit~|~InteplastPitt~|~InteplastPitt~|~S386017N~|~S386017N~|~InteplastPitt High-Density Interleaved Commercial Can Liners, 60 gal, 17 microns, 38" x 60", Clear, 200/Carton (S386017N)~|~Interleaved for easy dispensing. Made from Formosa resins for reliability and consistency. Star-sealed bottom distributes weight evenly and creates a seal up to eight times stronger than the film itself. Innovative clamshell box with E-Z identification eliminates confusion.~|~50.08~|~~|~Case~|~200~|~762935901158~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Can Liners > Commercial Can Liners~|~https://www.restockit.com/products/inteplastpitt-high-density-interleaved-commercial-can-liners-num-s386017n~|~In stock~|~2026-04-20~|~~|~~|~67
Restockit~|~Unger~|~Unger~|~UNGQB220~|~UNGQB220~|~Unger Pro Bucket, 6gal, Plastic, Green (UNGQB220)~|~Heavy duty bucket holds over six gallons and 18' t-bar. Ergonomic handle and large footprint increase stability and prevent spills. Includes measuring units and rounded pour spouts for easy emptying.~|~73.84~|~~|~Each~|~1~|~761475613484~|~~|~Cleaning Supplies > Floor Cleaning Supplies > Mops and Mop Buckets > Mop Buckets and Wringers~|~https://www.restockit.com/products/unger-pro-bucket-num-ungqb220~|~In stock~|~2026-04-20~|~~|~~|~51
Restockit~|~Dial Professional~|~Dial Professional~|~03986DIAL~|~03986DIAL~|~Dial Professional Body and Hair Care, 1 gal Bottle, Gender-Neutral Peach Scent, 4/Carton (03986DIAL)~|~Buy the Dial Total Body Shampoo, made from a hypoallergenic pH balanced formula, ideal for effective body cleansing. This full body shampoo gently cleans while keeping your body and hair naturally moisturized with added conditioners. And this body shampoo has a peach scent and produces abundant lather. ReStockIt.com sells this Dial Total Body Shampoo in a case of 4 one gallon bottles, making this purchase ideal for large commercial use in any fitness center, spa, healthcare or lodging facilities and more. We also sell other shampoos and conditioners on our website at discounted prices. Dial Hair + Body Wash has a moisture rich, dual-action formula to leave your skin and hair looking healthy and feeling hydrated. Clean Rinse technology; moisturizing formula is hypoallergenic and dermatologist-tested.~|~86.05~|~~|~Case~|~4~|~023400039869~|~~|~Cleaning Supplies > Personal Hygiene > Bath and Body Care > Shampoo and Conditioner~|~https://www.restockit.com/products/dial-body-and-hair-care-num-03986dial~|~In stock~|~2026-04-20~|~~|~~|~3202
Restockit~|~Clorox~|~Clorox~|~CLO32251~|~CLO32251~|~Clorox Regular Bleach with CloroMax Technology, 24 oz Bottle, 12/Carton (CLO32251)~|~Clorox Disinfecting Bleach with CloroMax kills 99.9% of household germs and bacteria. Cleans, disinfects, deodorizes, whitens and removes stains. Clorox Disinfecting Bleach whitens whites, keeps clothes whiter longer, and removes 70% more stains than detergent alone. Remove tough laundry stains from white clothes including red wine, grass, dirt and blood stains. It is safe to use in standard and HE washers. What's more, Clorox Disinfecting Bleach contains CloroMax Technology to protect household surfaces as it cleans, so stains won't stick and cleanup is easier. Clorox Disinfecting Bleach disinfects and deodorizes surfaces, killing 99.9% of mold and germs, including norovirus, flu virus, MRSA, E. Coli, and Salmonella left on household surfaces such as countertops, floors, toilets and more. Ideal for use in offices, restaurants, and other commercial facilities. Discover the power of clean with Clorox Disinfecting Bleach.~|~51.85~|~~|~Case~|~12~|~044600322513~|~~|~Cleaning Supplies > Laundry Products > Bleach~|~https://www.restockit.com/products/clorox-regular-bleach-with-cloromax-technology-num-clo32251~|~In stock~|~2026-04-20~|~~|~~|~107
Restockit~|~Cottonelle~|~Cottonelle~|~KIM17713~|~KIM17713~|~Cottonelle 2-Ply Bathroom Tissue for Business, Septic Safe, White, 451 Sheets/Roll, 60 Rolls/Carton (KIM17713)~|~There is no getting around it, there are some things that patrons hate about having to use public washrooms in any facility. One of the things that make the experience worse is using cheap, one ply toilet paper which is hard and abrasive. Make sure your customers don't feel this way by supplying your washrooms with the highest quality bulk toilet paper. When you find a wholesale toilet paper deal like this, you give yourself the opportunity to increase customer satisfaction without going broke. There is hardly a name in the business that is better known, or loved, than Kleenex Cottonelle, but now you can get it from ReStockIt.com at bulk toilet paper prices. This wholesale toilet paper is the same great product you would find when buying Kleenex Cottonelle in retail locations, just at a fraction of the price. You get the same great 2-ply strength, and the same famous soft sheets of toilet paper that made the brand a household name.More than ever, hygiene plays a~|~82.24~|~~|~Case~|~60~|~036000177138~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Regular Roll Toilet Paper~|~https://www.restockit.com/products/cottonelle-2-ply-bathroom-tissue-for-business-num-kim17713~|~In stock~|~2026-04-20~|~~|~~|~8349
Restockit~|~Boardwalk~|~Boardwalk~|~PMP174~|~PMP174~|~Boardwalk Scrubbing Sponge, Medium Duty, 3.6 x 6.1, 0.75" Thick, Yellow/Green, Individually Wrapped, 20/Carton (PMP174)~|~Dual-action cleaning sponge with absorbent cellulose sponge on one side and medium-duty nylon scrub pad on the other. Dual-purpose general cleaning tool for kitchens, bathrooms, offices, and industrial settings. Makes cleaning faster and easier by carrying cleaning solutions and water to the work surface. Use the softer cellulose side to soak up spills and wipe clean. The rougher, textured side works well on tougher stains and surfaces. Convenient size for scrubbing tough stains or soaking up spills. Individually wrapped.~|~22.48~|~~|~Carton~|~20~|~~|~~|~Cleaning Supplies > Cleaning Tools > Sponges~|~https://www.restockit.com/products/boardwalk-scrubbing-sponge-num-pmp174~|~In stock~|~2026-04-20~|~~|~~|~686
Restockit~|~Rubbermaid Commercial~|~Rubbermaid Commercial~|~RCP1883615~|~RCP1883615~|~Rubbermaid Commercial Streamline Resin Step-On Container, Front Step Style, 24 gal, Polyethylene, Black (RCP1883615)~|~Designed to satisfy the diverse needs of any facility. Maximizes space efficiency with a small footprint and slim profile. Fits in even the tightest spaces. Internal hinge design prevents wall damage. Quiet and controlled lid-closure minimizes noise. Liner retainer band and cinch easily and securely holds can liners. Increased foot pedal clearance for easier access and operation.~|~346.46~|~~|~Each~|~1~|~086876224597~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Trash Cans > Step-On Trash Cans~|~https://www.restockit.com/products/rubbermaid-streamline-resin-step-on-container-num-rcp1883615~|~Only 36 left. Order soon!~|~2026-04-20~|~~|~~|~36
Restockit~|~Boardwalk~|~Boardwalk~|~BWKPRTN1TS~|~BWKPRTN1TS~|~Boardwalk Souffle/Portion Cups, 1 oz, Polypropylene, Clear, 20 Cups/Sleeve, 125 Sleeves/Carton (BWKPRTN1TS)~|~The perfect, small size, portion control cup thats ideal for dressings, sauces, sides, and toppings. These sturdy, high-quality cups are great for samples, condiments, and smaller food items. The substantial lip snugly fits with a Boardwalk lid (sold separately) to keep liquid or solid contents inside when packing meals to-go. High-quality polypropylene design provides great strength and stability, allowing for convenient stacking and storage.~|~19.52~|~~|~Case~|~2500~|~~|~~|~Restaurant Supplies > Dining Room Supplies > Ramekins and Sauce Cups > Portion and Souffle Cups and Lids~|~https://www.restockit.com/products/boardwalk-souffle-portion-cups-num-bwkprtn1ts~|~Out of stock~|~2026-04-20~|~~|~~|~0
Restockit~|~Glad~|~Glad~|~CLO78526BX~|~CLO78526BX~|~Glad ForceFlex Tall Kitchen Drawstring Trash Bags - 13 gal - 24" x 27 3/8" - .95 mil - 100/Box - White (CLO78526BX)~|~Keep your trash contained with the durability and quality of these Glad Tall Kitchen Drawstring Trash bags. ForceFlex technology gives extra flex as it expands around sharp edges and heavy loads to let you pack it in without ripping. Dual-layered construction RipGuard and LeakGuard technology resists punctures, rips and tears, and the seepage of liquids. The Grips-The-Can Drawstring ensures that the bag stays in place and provides a three-ply handle to easily lift, carry and toss the bag. Tough and resilient, Glad can handle some abuse so shake the trash deeper into the bag while keeping everything contained. The 13-gallon size is perfect for the kitchen or throughout the office and is great for your seasonal cleaning needs. Reinforced top, middle and bottom Reinforcing bands help add strength plus a thicker plastic at the bottom for leak protection Unique diamond pattern that stretches around objects to prevent rips to and tears Great for offices~|~28.43~|~~|~Box~|~100~|~012587783740~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Can Liners > Kitchen Garbage Bags~|~https://www.restockit.com/products/glad-forceflex-tall-kitchen-drawstring-trash-bags-13-gal-24-x-27-3-8-95-mil-100-box-white-num-clo78526bx~|~In stock~|~2026-04-20~|~~|~~|~11766
Restockit~|~GEN~|~GEN~|~GEN218~|~GEN218~|~GEN Standard Bath Tissue, Septic Safe, 1-Ply, White, 1,000 Sheets/Roll, 96 Wrapped Rolls/Carton (GEN218)~|~Economical rolls provide the perfect solution for public restrooms utilizing standard-roll dispensers. Soft paper is gentle on the skin. Strong and reliable.~|~86.89~|~~|~Case~|~96~|~749507990086~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Regular Roll Toilet Paper~|~https://www.restockit.com/products/gen-standard-bath-tissue-num-gen218~|~In stock~|~2026-04-20~|~~|~~|~1188
Restockit~|~Georgia Pacific Professional~|~Georgia Pacific Professional~|~GEP1988001~|~GEP1988001~|~Georgia Pacific Professional Bathroom Tissue, Septic Safe, 2-Ply, White, 550 Sheets/Roll, 80 Rolls/Carton (GEP1988001)~|~The Envision Bathroom Tissue is a toilet paper that can be used in any public restroom setting, including education, government and manufacturing buildings. This toilet paper is not only durable; it is soft and gentle on the skin. The 2-Ply construction of toilet tissue in these toilet paper rolls makes it highly absorbent. Meets or exceeds EPA Comprehensive Procurement Guidelines for minimum post consumer recycled fiber content This toilet paper is standard size at 4" X 4.5" and is compatible with most toilet paper dispensers. ReStockIt.com sells this toilet paper in a carton of 80 toilet paper rolls, with each roll having 550 2-ply toilet tissues. We also sell, on our website, other regular roll toilet paper and similar toilet paper products.Soft and attractive. Strong, thick and absorbent. Safe for all sewer and septic systems. Tissue Type: Toilet; Number of Plies: 2; Number of Sheets: 550 per roll; Length: 4 1/20".~|~99.79~|~~|~Case~|~80~|~073310198804~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Regular Roll Toilet Paper~|~https://www.restockit.com/products/pacific-blue-basic-bathroom-tissue-num-gep1988001~|~In stock~|~2026-04-20~|~~|~~|~1673
Restockit~|~HON~|~HON~|~BSXVL531MM10~|~BSXVL531MM10~|~HON VL531 Mesh High-Back Task Chair with Adjustable Arms, Supports up to 250 lbs., Black Seat/Black Back, Black Base (BSXVL531MM10)~|~Form and function combined. Dramatic mesh back design offers cool, breathable support. Seat cushion has two layers of padding for increased comfort. Padded arms are height-adjustable for a custom fit. Five-star base with casters for easy mobility.~|~424.52~|~~|~Each~|~1~|~641128199186~|~~|~Office Furniture > Office Seating > Chairs > Task Chairs~|~https://www.restockit.com/products/basyx-by-hon-vl531-mesh-high-back-task-chair-with-adjustable-arms-num-bsxvl531mm10~|~Only 16 left. Order soon!~|~2026-04-20~|~~|~~|~16
Restockit~|~InteplastPitt~|~InteplastPitt~|~S404816K~|~S404816K~|~InteplastPitt High-Density Interleaved Commercial Can Liners, 45 gal, 16 microns, 40" x 48", Black, 250/Carton (S404816K)~|~Interleaved for easy dispensing. Made from Formosa resins for reliability and consistency. Star-sealed bottom distributes weight evenly and creates a seal up to eight times stronger than the film itself. Innovative clamshell box with E-Z identification eliminates confusion.~|~51.28~|~~|~Case~|~250~|~762935900588~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Can Liners > Commercial Can Liners~|~https://www.restockit.com/products/inteplastpitt-high-density-interleaved-commercial-can-liners-num-s404816k~|~In stock~|~2026-04-20~|~~|~~|~45
